content_author_brid.content_id,content_author_brid.author_id,content_author_brid.content_type_key
14790,6713,1
14793,782,1
14795,782,1
14798,6716,1
14802,4336,1
14805,6717,1
14807,782,1
14810,782,1
14813,6719,1
14816,6722,1
14819,4752,1
14822,4752,1
14825,782,1
14828,6723,1
14831,6723,1
14832,6725,1
14835,5507,1
14837,1730,1
14840,6728,1
14843,685,1
14844,6731,1
14846,782,1
14847,6215,1
14850,6734,1
14852,4855,1
14855,4816,1
14856,3255,1
14858,3255,1
14861,6735,1
14864,6063,1
14865,4836,1
14868,3255,1
14870,782,1
14871,782,1
14874,4782,1
14877,4782,1
14880,6737,1
14883,6740,1
14885,6740,1
14888,5086,1
14888,6743,1
14891,6746,1
14892,6747,1
14894,3729,1
14895,3729,1
14898,3729,1
14901,3729,1
14903,6747,1
14904,3729,1
14907,5723,1
14909,7,1
14909,6749,1
14910,6750,1
14913,3729,1
14916,1200,1
14919,6095,1
14921,5723,1
14924,6411,1
14925,6753,1
14927,3750,1
14930,5036,1
14933,3807,1
14936,782,1
14937,6756,1
14940,6759,1
14943,6758,1
14945,6758,1
14948,6762,1
14948,6770,1
14951,3750,1
14955,6767,1
14958,6765,1
14961,3789,1
14963,6770,1
14963,6771,1
14964,4816,1
14966,6774,1
14969,6774,1
14972,6777,1
14975,6780,1
14978,6782,1
14979,6785,1
14981,6791,1
14985,3729,1
14988,6794,1
14990,6797,1
14993,6801,1
14994,6798,1
14997,6803,1
15000,4336,1
15003,5723,1
15006,6804,1
15008,6807,1
15011,6809,1
15012,6810,1
15015,4990,1
15017,6815,1
15020,6095,1
15021,6402,1
15023,6816,1
15024,6095,1
15027,6819,1
15029,3528,1
15029,4410,1
15030,6822,1
15032,782,1
15035,6824,1
15036,782,1
15042,6827,1
15042,6830,1
15044,5023,1
15044,6831,1
15045,5364,1
15045,6834,1
15047,6837,1
15050,6839,1
15050,6840,1
15051,2370,1
15053,6843,1
15056,5486,1
15059,4566,1
15062,5489,1
15065,6845,1
15068,782,1
15071,782,1
15072,782,1
15075,782,1
15077,782,1
15078,6848,1
15080,6854,1
15081,6851,1
15084,6857,1
15087,6858,1
15090,6860,1
15092,782,1
15093,4522,1
15095,6861,1
15095,6863,1
15098,6864,1
15099,1730,1
15101,5507,1
15102,2399,1
15105,168,1
15108,612,1
15111,1929,1
15113,6866,1
15114,2188,1
15116,5143,1
15119,168,1
15120,1158,1
15122,5072,1
15122,6867,1
15123,168,1
15125,5226,1
15126,1119,1
15128,782,1
15131,6870,1
15132,6009,1
15132,6011,1
15135,6009,1
15135,6011,1
15137,168,1
15138,168,1
15141,1123,1
15144,2076,1
15147,1184,1
15149,810,1
15152,843,1
15153,945,1
15155,6263,1
15155,6266,1
15158,1167,1
15161,1120,1
15162,5137,1
15165,168,1
15167,1158,1
15170,168,1
15173,2003,1
15174,6872,1
15174,6873,1
15174,6876,1
15174,6879,1
15176,960,1
15179,2173,1
15182,1013,1
15183,941,1
15183,6882,1
15185,782,1
15186,2345,1
15189,2002,1
15192,2133,1
15192,6885,1
15197,6888,1
15198,6555,1
15201,685,1
15203,369,1
15206,6708,1
15209,6890,1
15212,6891,1
15215,6891,1
15218,6894,1
15221,6894,1
15224,6896,1
15227,6896,1
15228,4236,1
15231,4236,1
15233,6894,1
15234,6894,1
15236,3489,1
15237,1087,1
15237,2163,1
15240,1008,1
15242,6897,1
15242,6899,1
15245,168,1
15248,2377,1
15251,1113,1
15255,685,1
15257,1158,1
15260,896,1
15261,972,1
15263,2345,1
15264,2111,1
15267,969,1
15269,902,1
15272,1285,1
15273,1203,1
15276,864,1
15278,1209,1
15279,2014,1
15284,6900,1
15287,6902,1
15288,6905,1
15290,782,1
15291,2305,1
15293,6906,1
15294,3633,1
15297,1730,1
15299,685,1
15302,6915,1
15302,6917,1
15303,5026,1
15303,5027,1
15306,1347,1
15308,3942,1
15309,6918,1
15311,6920,1
15314,5364,1
15314,6834,1
15317,6921,1
15320,6924,1
15321,6924,1
15324,6924,1
15327,782,1
15329,6924,1
15330,6926,1
15332,5507,1
15333,6929,1
15335,6932,1
15338,6930,1
15339,2305,1
15342,6935,1
15344,6936,1
15347,5056,1
15348,6939,1
15350,6942,1
15351,6945,1
15353,6947,1
15354,6950,1
15356,3528,1
15356,4410,1
15359,6924,1
15360,6924,1
15362,6924,1
15365,6956,1
15368,6953,1
15371,6959,1
15372,3084,1
15374,4618,1
15375,6960,1
15377,6963,1
15378,6965,1
15381,6968,1
15383,6969,1
15384,6972,1
15387,6974,1
15389,6977,1
15390,6978,1
15393,6981,1
15396,2884,1
15399,6984,1
15401,1119,1
15404,6987,1
15405,6990,1
15408,6993,1
15410,6995,1
15411,6996,1
15413,6864,1
15416,782,1
15419,3906,1
15420,6998,1
15422,6998,1
15425,7001,1
15428,6924,1
15429,7004,1
15432,7007,1
15434,7010,1
15437,6570,1
15440,1280,1
15443,5569,1
15446,6924,1
15449,6924,1
15450,6924,1
15453,6924,1
15455,6924,1
15456,6924,1
15461,7011,1
15462,4586,1
15465,7013,1
15474,7016,1
15480,7017,1
15483,7020,1
15486,5042,1
15488,7025,1
15489,7023,1
15492,7028,1
15494,7029,1
15497,7032,1
15498,7029,1
15500,7038,1
15503,7035,1
15506,7043,1
15507,7041,1
15510,7044,1
15513,7046,1
15515,7047,1
15518,1120,1
15521,7049,1
15524,3060,1
15524,7050,1
15527,7053,1
15528,192,1
15530,7058,1
15533,7056,1
15536,7059,1
15539,168,1
15540,7062,1
15542,7065,1
15545,7067,1
15548,7070,1
15549,7073,1
15551,7076,1
15554,7079,1
15557,7106,1
15558,7097,1
15558,7098,1
15558,7101,1
15561,7088,1
15561,7091,1
15561,7094,1
15563,7103,1
15564,6551,1
15564,10255,1
15567,7082,1
15570,7017,1
15573,5540,1
15576,7107,1
15578,7109,1
15581,7112,1
15584,7115,1
15585,7118,1
15587,7119,1
15590,7119,1
15591,7122,1
15593,7017,1
15596,316,1
15597,7128,1
15599,4336,1
15602,7131,1
15605,7017,1
15606,7122,1
15608,7122,1
15611,4570,1
15612,4644,1
15614,7134,1
15615,7136,1
15618,7137,1
15620,7137,1
15623,5990,1
15626,4206,1
15627,4206,1
15629,7140,1
15630,7143,1
15632,98,1
15635,7146,1
15636,7146,1
15638,7149,1
15641,7149,1
15644,7148,1
15645,238,1
15647,1768,1
15648,7140,1
15650,7140,1
15653,782,1
15654,7151,1
15656,4964,1
15657,331,1
15660,7017,1
15663,7017,1
15665,3489,1
15666,1706,1
15669,7157,1
15672,881,1
15674,7158,1
15678,7160,1
15680,7161,1
15681,7164,1
15684,4412,1
15687,3453,1
15689,7170,1
15690,7017,1
15695,7017,1
15696,5316,1
15699,7224,1
15702,7176,1
15705,7178,1
15707,7181,1
15710,7182,1
15713,7185,1
15714,7187,1
15717,7190,1
15719,7191,1
15722,7194,1
15725,7197,1
15728,7200,1
15731,7203,1
15732,7185,1
15735,7185,1
15738,7185,1
15741,7206,1
15744,7208,1
15746,7211,1
15747,7214,1
15750,7217,1
15753,7218,1
15755,7220,1
15756,6182,1
15759,2305,1
15761,7208,1
15762,782,1
15765,7221,1
15767,3894,1
15770,7185,1
15771,7226,1
15773,7229,1
15776,7229,1
15779,7191,1
15780,7230,1
15782,7233,1
15783,7235,1
15785,6318,1
15786,7206,1
15788,312,1
15789,7191,1
15792,7238,1
15794,7241,1
15797,5150,1
15798,5150,1
15801,7242,1
15804,7244,1
15806,312,1
15809,7244,1
15810,7191,1
15813,7245,1
15816,7242,1
15819,3894,1
15821,7247,1
15824,7250,1
15825,7244,1
15828,3087,1
15831,7253,1
15833,3087,1
15836,7244,1
15837,7229,1
15839,7191,1
15840,7244,1
15843,7230,1
15845,7256,1
15848,3894,1
15849,5554,1
15851,7259,1
15852,7224,1
15855,328,1
15858,5554,1
15860,7290,1
15863,5035,1
15866,7364,1
15867,7293,1
15870,782,1
15872,7296,1
15873,4999,1
15876,7299,1
15879,192,1
15881,192,1
15882,7301,1
15885,7302,1
15887,6260,1
15888,6197,1
15890,6197,1
15893,7185,1
15894,7226,1
15897,7017,1
15900,7191,1
15902,3894,1
15905,7191,1
15906,7226,1
15909,7235,1
15911,7305,1
15912,6095,1
15915,7308,1
15918,3789,1
15923,3351,1
15924,3108,1
15927,782,1
15930,7311,1
15933,6411,1
15935,4853,1
15938,5693,1
15939,7316,1
15942,7313,1
15945,7319,1
15948,6402,1
15951,7322,1
15954,3789,1
15956,5693,1
15959,5693,1
15962,7323,1
15962,10251,1
15965,7325,1
15966,7226,1
15969,3894,1
15972,7326,1
15975,328,1
15978,3789,1
15980,4853,1
15981,6756,1
15984,6756,1
15987,7332,1
15990,7334,1
15993,7337,1
15996,7338,1
15998,771,1
15999,782,1
16002,7319,1
16005,7319,1
16008,3585,1
16010,5150,1
16011,6411,1
16013,3585,1
16014,3789,1
16017,7340,1
16020,1730,1
16022,7341,1
16023,6788,1
16025,3789,1
16028,685,1
16031,4853,1
16032,5047,1
16034,6083,1
16037,5471,1
16040,7361,1
16043,782,1
16044,4816,1
16046,7344,1
16049,7346,1
16050,4356,1
16053,7347,1
16055,6164,1
16056,7349,1
16058,7350,1
16061,7362,1
16062,540,1
16065,5233,1
16067,5425,1
16070,21,1
16073,7353,1
16076,7356,1
16077,3108,1
16080,2191,1
16082,3108,1
16083,6402,1
16086,3789,1
16088,6402,1
16091,5693,1
16094,6095,1
16095,4853,1
16098,5723,1
16100,7305,1
16103,7305,1
16106,6101,1
16107,6402,1
16109,7358,1
16112,7358,1
16115,6197,1
16116,7017,1
16119,7367,1
16121,14,1
16124,14,1
16125,14,1
16127,5280,1
16128,4392,1
16131,7368,1
16134,7371,1
16137,7373,1
16140,306,1
16143,306,1
16145,7374,1
16148,1768,1
16151,542,1
16152,7358,1
16154,7017,1
16155,7442,1
16158,5157,1
16161,5157,1
16164,7443,1
16166,7443,1
16167,7443,1
16169,7446,1
16170,1794,1
16173,14,1
16176,7448,1
16179,247,1
16182,7191,1
16184,7449,1
16185,3399,1
16188,7452,1
16190,7454,1
16191,4899,1
16193,4899,1
16196,4899,1
16199,7457,1
16202,7457,1
16205,7458,1
16208,7458,1
16211,1769,1
16212,3399,1
16215,7461,1
16218,7461,1
16220,7463,1
16223,1827,1
16226,544,1
16227,7464,1
16229,4392,1
16230,534,1
16233,7358,1
16236,247,1
16238,4642,1
16241,3399,1
16242,4392,1
16244,7467,1
16245,7470,1
16248,7470,1
16251,1772,1
16253,7472,1
16254,7472,1
16256,6671,1
16257,711,1
16259,711,1
16262,7473,1
16263,7473,1
16265,10243,1
16266,7476,1
16269,7478,1
16272,7446,1
16275,7479,1
16277,7482,1
16280,7484,1
16283,7017,1
16284,6924,1
16287,1203,1
16289,7487,1
16290,3060,1
16290,7488,1
16292,3564,1
16295,5233,1
16298,6617,1
16299,1165,1
16302,7490,1
16305,7491,1
16307,3528,1
16307,4410,1
16308,3528,1
16308,4410,1
16310,3528,1
16310,4410,1
16311,3528,1
16311,4410,1
16314,7494,1
16316,7496,1
16317,218,1
16319,7497,1
16322,7499,1
16323,7500,1
16325,7358,1
16326,7503,1
16328,7506,1
16329,7509,1
16332,7512,1
16335,3729,1
16338,7356,1
16338,7514,1
16340,6153,1
16343,7517,1
16344,6411,1
16346,6411,1
16347,7539,1
16350,4971,1
16352,7518,1
16355,7521,1
16356,3729,1
16359,3750,1
16362,6638,1
16364,6756,1
16367,3789,1
16368,7524,1
16371,7526,1
16374,3789,1
16377,5835,1
16379,7527,1
16380,7529,1
16383,7319,1
16386,7532,1
16389,6756,1
16392,3750,1
16394,7533,1
16395,7536,1
16398,6153,1
16400,3789,1
16401,3729,1
16403,7538,1
16404,7539,1
16406,7541,1
16407,7538,1
16409,3789,1
16412,177,1
16415,7542,1
16416,7538,1
16418,7017,1
16419,7544,1
16421,7545,1
16424,7358,1
16427,70,1
16430,3789,1
16433,7547,1
16436,7319,1
16439,7550,1
16442,7551,1
16443,7554,1
16445,6101,1
16446,2302,1
16448,7557,1
16451,2138,1
16452,7559,1
16454,7560,1
16457,7562,1
16460,6381,1
16463,7503,1
16464,7563,1
16467,7566,1
16470,5975,1
16472,7569,1
16473,4522,1
16475,6692,1
16476,4336,1
16479,7358,1
16481,7017,1
16484,6197,1
16485,7572,1
16487,7503,1
16490,498,1
16493,498,1
16494,7503,1
16497,4890,1
16500,7574,1
16502,6413,1
16503,252,1
16505,124,1
16506,782,1
16509,98,1
16512,7358,1
16515,6171,1
16517,7503,1
16520,7578,1
16523,7358,1
16524,7017,1
16526,6171,1
16529,69,1
16530,82,1
16530,6372,1
16532,7581,1
16535,69,1
16536,7581,1
16539,82,1
16542,232,1
16545,6845,1
16547,7563,1
16550,7586,1
16551,6216,1
16554,4412,1
16556,7503,1
16559,7587,1
16562,782,1
16565,7017,1
16566,6171,1
16569,7589,1
16571,7592,1
16572,82,1
16575,7593,1
16577,7596,1
16580,7599,1
16583,6203,1
16586,7601,1
16587,7604,1
16589,7607,1
16592,7358,1
16595,7503,1
16598,7578,1
16601,6617,1
16602,6171,1
16604,7017,1
16607,7643,1
16610,6845,1
16613,7608,1
16616,7611,1
16617,7613,1
16619,7631,1
16622,7616,1
16625,72,1
16626,92,1
16629,7617,1
16631,7620,1
16632,7622,1
16635,162,1
16638,7625,1
16640,7503,1
16641,7628,1
16644,7358,1
16646,6171,1
16649,7632,1
16650,7632,1
16653,7503,1
16655,7628,1
16656,6171,1
16659,7017,1
16662,7358,1
16665,7644,1
16667,7647,1
16668,7029,1
16670,7650,1
16673,7653,1
16674,7655,1
16677,6845,1
16679,782,1
16682,7658,1
16683,7661,1
16685,7661,1
16688,7661,1
16691,7503,1
16692,7628,1
16695,6171,1
16697,7017,1
16700,7628,1
16701,7503,1
16703,7670,1
16706,7673,1
16707,7674,1
16710,257,1
16713,7358,1
16716,6171,1
16719,7676,1
16722,7676,1
16724,7676,1
16725,7676,1
16727,7503,1
16728,7017,1
16730,7563,1
16731,7677,1
16734,5969,1
16736,15,1
16737,7680,1
16740,7682,1
16742,7628,1
16743,7358,1
16745,7503,1
16748,7683,1
16749,7686,1
16749,7689,1
16751,3942,1
16752,7691,1
16758,4696,1
16761,6171,1
16763,7695,1
16764,1617,1
16767,7698,1
16769,1617,1
16770,7701,1
16773,7703,1
16776,7503,1
16778,7628,1
16781,5042,1
16782,62,1
16784,7017,1
16785,7358,1
16787,7706,1
16790,7707,1
16793,7709,1
16794,18,1
16797,782,1
16799,7709,1
16800,7709,1
16802,218,1
16803,218,1
16806,782,1
16808,218,1
16811,4364,1
16814,7712,1
16817,7713,1
16818,7707,1
16821,10237,1
16823,4364,1
16826,7503,1
16829,6171,1
16830,7628,1
16832,7358,1
16835,7503,1
16836,7715,1
16838,5969,1
16841,7716,1
16844,6234,1
16847,7719,1
16848,7722,1
16850,7725,1
16851,6926,1
16854,7727,1
16856,7730,1
16857,7731,1
16859,7733,1
16862,7736,1
16863,7739,1
16865,7740,1
16868,3528,1
16868,4410,1
16869,5263,1
16872,7742,1
16875,1266,1
16878,7017,1
16881,7503,1
16883,7628,1
16886,7358,1
16887,6171,1
16889,7745,1
16892,3528,1
16892,4410,1
16895,2305,1
16896,166,1
16899,7746,1
16902,7452,1
16904,14,1
16907,315,1
16910,315,1
16913,782,1
16914,2975,1
16916,7503,1
16919,7017,1
16922,7628,1
16923,7358,1
16926,6171,1
16928,7749,1
16929,7752,1
16934,7757,1
16934,7760,1
16937,7761,1
16938,7764,1
16941,782,1
16943,782,1
16946,7766,1
16947,7769,1
16949,7770,1
16950,7472,1
16952,7503,1
16953,7772,1
16955,7628,1
16956,7358,1
16959,6171,1
16962,7773,1
16965,7776,1
16967,7778,1
16968,7319,1
16971,7779,1
16973,7305,1
16974,7782,1
16974,7784,1
16977,7788,1
16980,7787,1
16983,7790,1
16986,7791,1
16988,3537,1
16991,7794,1
16994,4951,1
16997,3771,1
17000,782,1
17003,7797,1
17004,3183,1
17006,3108,1
17007,7800,1
17009,6774,1
17010,7802,1
17013,7319,1
17016,7803,1
17018,7806,1
17021,7809,1
17022,782,1
17025,6411,1
17027,6069,1
17030,7811,1
17031,6402,1
17034,7812,1
17036,7319,1
17039,7814,1
17042,7817,1
17045,7820,1
17048,7821,1
17049,7823,1
17052,7824,1
17055,7244,1
17057,7191,1
17058,7503,1
17061,7017,1
17064,7628,1
17066,6171,1
17067,7358,1
17070,7830,1
17072,7827,1
17073,4422,1
17075,7832,1
17078,6756,1
17081,5694,1
17082,7835,1
17084,7836,1
17085,7838,1
17088,6411,1
17090,7356,1
17091,3108,1
17094,4422,1
17097,3255,1
17100,7517,1
17103,7841,1
17106,6411,1
17109,782,1
17112,7305,1
17114,6411,1
17117,3108,1
17118,7319,1
17120,3108,1
17123,3531,1
17126,782,1
17129,6402,1
17132,7842,1
17133,7643,1
17135,7643,1
17138,7503,1
17139,7628,1
17141,7358,1
17142,6171,1
17144,3942,1
17147,7845,1
17148,7848,1
17151,7851,1
17154,4412,1
17156,7854,1
17157,4344,1
17159,685,1
17160,7856,1
17162,813,1
17165,7856,1
17166,782,1
17168,813,1
17171,782,1
17174,7503,1
17177,7017,1
17180,7628,1
17183,7358,1
17186,6171,1
17187,7857,1
17189,7860,1
17192,7863,1
17195,7503,1
17198,7866,1
17201,6260,1
17204,813,1
17207,782,1
17210,7871,1
17213,7874,1
17213,7875,1
17216,7878,1
17219,3360,1
17220,62,1
17223,7628,1
17226,7358,1
17229,6171,1
17231,4936,1
17232,4949,1
17234,5425,1
17235,4949,1
17237,3528,1
17237,4410,1
17240,7880,1
17243,7503,1
17246,5425,1
17249,5425,1
17252,7883,1
17253,4936,1
17256,7884,1
17258,7887,1
17261,89,1
17264,7017,1
17265,7889,1
17267,7628,1
17268,7890,1
17270,6171,1
17273,7893,1
17276,7503,1
17279,7628,1
17282,7017,1
17283,6171,1
17285,7895,1
17288,7898,1
17289,3309,1
17292,7899,1
17294,789,1
17297,7904,1
17300,7902,1
17301,7905,1
17303,7905,1
17304,7503,1
17306,7890,1
17307,7628,1
17309,7284,1
17310,6171,1
17312,7905,1
17313,7908,1
17316,7910,1
17319,7503,1
17322,7628,1
17325,7908,1
17328,6171,1
17330,7017,1
17331,7913,1
17334,7905,1
17336,7916,1
17337,7905,1
17339,8716,1
17340,6132,1
17343,7922,1
17345,782,1
17348,685,1
17351,3528,1
17351,4410,1
17352,7208,1
17354,3528,1
17354,4410,1
17355,3528,1
17355,4410,1
17357,10227,1
17358,7890,1
17361,315,1
17363,7503,1
17364,7628,1
17367,7910,1
17369,7910,1
17370,6171,1
17373,782,1
17375,782,1
17376,782,1
17378,5047,1
17381,7925,1
17384,7925,1
17385,3528,1
17385,4410,1
17387,782,1
17390,782,1
17391,3528,1
17391,4410,1
17394,7926,1
17396,7926,1
17399,7926,1
17402,3528,1
17402,4410,1
17403,174,1
17405,56,1
17408,7905,1
17409,7928,1
17409,7931,1
17412,1730,1
17415,7932,1
17417,7017,1
17420,7503,1
17423,7628,1
17426,7890,1
17429,6171,1
17432,7934,1
17433,7937,1
17436,6969,1
17438,7938,1
17441,7941,1
17442,6245,1
17445,7944,1
17448,7949,1
17451,7947,1
17451,8518,1
17454,7910,1
17456,7503,1
17457,7628,1
17460,6171,1
17462,7017,1
17465,7952,1
17466,3528,1
17466,4410,1
17466,7953,1
17468,7937,1
17469,6845,1
17471,3528,1
17471,4410,1
17474,7956,1
17477,7961,1
17480,7959,1
17481,7962,1
17484,4412,1
17487,7965,1
17490,7890,1
17491,7503,1
17493,7628,1
17494,7910,1
17497,7538,1
17499,7968,1
17500,6788,1
17503,7969,1
17506,7836,1
17508,7971,1
17511,7972,1
17512,7975,1
17514,7538,1
17515,2403,1
17518,7978,1
17521,4830,1
17523,7981,1
17524,6402,1
17527,7934,1
17530,7983,1
17533,6405,1
17536,5099,1
17539,782,1
17541,3750,1
17544,7986,1
17547,7017,1
17548,7503,1
17551,7989,1
17554,7990,1
17557,7628,1
17560,7910,1
17563,7890,1
17566,3567,1
17569,7993,1
17571,7996,1
17572,7539,1
17574,6411,1
17577,6411,1
17580,7999,1
17583,8001,1
17586,8004,1
17589,8005,1
17592,7803,1
17595,8008,1
17596,8011,1
17599,218,1
17602,8013,1
17605,7503,1
17607,7628,1
17610,7910,1
17611,7017,1
17613,7509,1
17614,6758,1
17617,6429,1
17619,7937,1
17620,6758,1
17623,6140,1
17625,6758,1
17626,7284,1
17628,8014,1
17629,7538,1
17631,1730,1
17634,7890,1
17637,782,1
17640,7503,1
17641,7628,1
17643,7910,1
17644,5042,1
17646,7707,1
17647,8016,1
17650,8019,1
17652,8020,1
17653,8022,1
17655,8023,1
17658,782,1
17659,782,1
17662,8025,1
17664,7017,1
17665,8028,1
17665,8031,1
17668,7503,1
17671,7628,1
17673,8032,1
17674,7910,1
17677,3789,1
17680,4522,1
17682,6692,1
17683,8035,1
17686,8037,1
17686,8040,1
17689,8043,1
17692,4398,1
17694,4398,1
17697,7890,1
17698,7503,1
17700,8046,1
17703,6171,1
17706,7910,1
17709,8049,1
17712,8050,1
17715,8053,1
17718,7203,1
17719,782,1
17721,3528,1
17721,4410,1
17722,7937,1
17725,782,1
17728,8056,1
17731,8058,1
17734,685,1
17737,8061,1
17740,8032,1
17742,7503,1
17743,7628,1
17745,7890,1
17746,8046,1
17749,7910,1
17752,8062,1
17754,5062,1
17754,8064,1
17757,782,1
17760,7208,1
17760,8067,1
17763,5042,1
17764,8068,1
17767,8071,1
17769,7017,1
17770,7503,1
17772,8074,1
17773,8046,1
17775,8032,1
17778,7910,1
17779,8076,1
17781,8079,1
17784,8080,1
17787,8083,1
17788,8085,1
17790,8086,1
17793,8088,1
17796,8089,1
17799,8091,1
17800,70,1
17802,7890,1
17805,7503,1
17807,7628,1
17814,8094,1
17817,7910,1
17819,8046,1
17822,8032,1
17825,8096,1
17826,7503,1
17828,7628,1
17829,8094,1
17834,7890,1
17837,8076,1
17838,4366,1
17841,8099,1
17843,8100,1
17844,1730,1
17847,8102,1
17850,8103,1
17853,8106,1
17855,782,1
17858,7910,1
17861,8108,1
17864,7503,1
17867,7628,1
17870,8046,1
17871,8032,1
17873,8109,1
17876,8094,1
17877,8112,1
17879,8115,1
17880,8117,1
17882,8118,1
17883,8120,1
17885,7910,1
17888,7503,1
17889,7890,1
17891,8121,1
17894,8076,1
17897,3489,1
17900,3489,1
17901,3489,1
17904,3489,1
17907,3489,1
17910,3489,1
17912,3489,1
17913,3489,1
17915,7017,1
17918,3489,1
17919,3489,1
17922,3489,1
17924,3489,1
17925,8124,1
17927,6197,1
17928,6197,1
17930,8126,1
17933,8129,1
17936,8130,1
17937,7845,1
17939,8133,1
17942,8135,1
17943,8136,1
17946,782,1
17948,8046,1
17951,8141,1
17951,8142,1
17954,8144,1
17957,8147,1
17960,8148,1
17963,7910,1
17964,7503,1
17967,782,1
17970,7628,1
17972,8032,1
17974,8094,1
17977,7890,1
17980,8151,1
17982,8154,1
17983,8076,1
17985,8157,1
17988,8160,1
17991,5489,1
17994,8157,1
17995,8163,1
17998,5489,1
18000,8157,1
18003,8164,1
18006,7910,1
18007,7503,1
18010,7628,1
18012,8167,1
18013,8167,1
18016,8167,1
18018,8032,1
18019,8167,1
18022,8094,1
18025,7890,1
18028,8170,1
18031,8167,1
18034,8121,1
18037,8076,1
18040,8167,1
18042,7910,1
18043,8167,1
18046,7503,1
18048,8046,1
18051,8167,1
18052,8167,1
18055,8094,1
18058,8032,1
18061,8167,1
18064,8167,1
18069,8167,1
18070,8076,1
18072,7893,1
18075,8172,1
18078,8173,1
18079,8175,1
18082,8178,1
18085,8179,1
18088,8167,1
18091,8167,1
18093,7910,1
18096,7503,1
18099,8076,1
18100,8167,1
18103,7628,1
18106,8167,1
18108,8167,1
18109,8032,1
18112,8167,1
18114,8094,1
18115,7890,1
18118,8167,1
18120,8167,1
18121,7628,1
18123,8167,1
18124,7503,1
18126,8167,1
18129,8167,1
18132,8046,1
18135,8182,1
18136,8032,1
18139,7017,1
18142,8184,1
18144,8185,1
18145,782,1
18147,8187,1
18148,7910,1
18151,8188,1
18153,7503,1
18156,7890,1
18157,8182,1
18159,8032,1
18162,8076,1
18163,7628,1
18165,8190,1
18166,8094,1
18168,534,1
18169,8187,1
18171,1827,1
18174,7470,1
18177,8191,1
18178,8167,1
18181,357,1
18184,357,1
18187,357,1
18189,8193,1
18190,8193,1
18193,21,1
18195,14,1
18198,8194,1
18199,8194,1
18201,333,1
18204,7910,1
18205,7503,1
18207,8196,1
18210,8046,1
18213,8188,1
18214,8032,1
18217,8076,1
18219,4336,1
18222,8199,1
18225,7890,1
18228,8202,1
18229,357,1
18231,316,1
18234,8205,1
18237,8209,1
18238,8206,1
18240,4570,1
18241,534,1
18243,8212,1
18246,6896,1
18247,6896,1
18250,8217,1
18252,8218,1
18255,14,1
18256,14,1
18259,8182,1
18262,7503,1
18267,8188,1
18269,7628,1
18272,8094,1
18275,7910,1
18277,8167,1
18278,8032,1
18279,8076,1
18282,7017,1
18285,8046,1
18287,8219,1
18288,8220,1
18289,8222,1
18290,8226,1
18291,8225,1
18293,7448,1
18295,8229,1
18297,8232,1
18298,8234,1
18299,228,1
18301,8188,1
18304,8235,1
18305,7503,1
18306,7890,1
18309,8182,1
18311,8237,1
18312,8076,1
18314,8032,1
18316,7628,1
18317,1762,1
18320,8239,1
18321,8094,1
18324,8240,1
18326,1200,1
18327,3021,1
18330,21,1
18333,8241,1
18336,21,1
18339,534,1
18340,8244,1
18343,6197,1
18345,8245,1
18346,8248,1
18347,8249,1
18349,7910,1
18351,8167,1
18352,7503,1
18353,8046,1
18355,8252,1
18358,8188,1
18360,8253,1
18362,8182,1
18364,8032,1
18367,8235,1
18370,3162,1
18373,8254,1
18374,7890,1
18377,8076,1
18380,7224,1
18382,8244,1
18385,7326,1
18387,8255,1
18389,6747,1
18392,8256,1
18393,8260,1
18396,8258,1
18398,8262,1
18401,8264,1
18404,7628,1
18405,8237,1
18406,8265,1
18409,8094,1
18412,7503,1
18413,8182,1
18414,8046,1
18417,7910,1
18420,8167,1
18423,8188,1
18425,8032,1
18426,8235,1
18427,1432,1
18427,8267,1
18430,4890,1
18433,8076,1
18434,8270,1
18437,540,1
18437,559,1
18437,8272,1
18437,8273,1
18438,8270,1
18440,8252,1
18443,782,1
18446,8275,1
18448,8277,1
18450,8279,1
18453,1762,1
18455,8281,1
18456,8260,1
18457,559,1
18458,559,1
18461,567,1
18464,8282,1
18465,8282,1
18466,8283,1
18466,8284,1
18467,8182,1
18468,7503,1
18471,8046,1
18474,7890,1
18476,7628,1
18478,8237,1
18480,8235,1
18481,8032,1
18486,8182,1
18488,8285,1
18491,562,1
18492,4412,1
18495,8287,1
18496,3894,1
18499,8188,1
18500,8288,1
18503,8289,1
18506,685,1
18508,8076,1
18509,8290,1
18511,8292,1
18514,8293,1
18517,7910,1
18518,7503,1
18519,8046,1
18521,8252,1
18524,8182,1
18527,7017,1
18529,8235,1
18532,8032,1
18536,7890,1
18539,8296,1
18540,3309,1
18542,8298,1
18545,8076,1
18546,8301,1
18549,6038,1
18551,8302,1
18551,8305,1
18553,7628,1
18555,8237,1
18558,7503,1
18559,8308,1
18560,8094,1
18562,8046,1
18563,8182,1
18566,7910,1
18567,8235,1
18569,8032,1
18572,8188,1
18575,8252,1
18577,8076,1
18579,8167,1
18581,8237,1
18583,7890,1
18586,8314,1
18587,8311,1
18588,782,1
18591,8317,1
18594,168,1
18597,8319,1
18599,8320,1
18601,8323,1
18602,8326,1
18604,8182,1
18607,7628,1
18608,8046,1
18610,8235,1
18613,8032,1
18614,8182,1
18617,8094,1
18618,8327,1
18620,7981,1
18622,782,1
18624,3750,1
18625,7830,1
18628,7334,1
18629,3750,1
18632,8330,1
18635,7538,1
18637,3750,1
18639,6090,1
