content_category_brid.content_id,content_category_brid.category_id,content_category_brid.content_type_key,content_category_brid.content_key,content_category_brid.category_key,content_category_brid.status,content_category_brid.updated_time,content_category_brid.last_mofidied
28516,83,1,12466,49,ACT,2020-12-14 08:22:21.0,2020-12-14 11:21:18.0
28531,71,1,12467,41,ACT,2020-12-14 08:42:24.0,2020-12-14 11:21:18.0
28531,81,1,12467,79,ACT,2020-12-14 08:42:24.0,2020-12-14 11:21:18.0
28531,83,1,12467,49,ACT,2020-12-14 08:42:24.0,2020-12-14 11:21:18.0
28546,71,1,12468,41,ACT,2020-12-14 09:12:45.0,2020-12-14 11:21:18.0
28546,315,1,12468,1,ACT,2020-12-14 09:12:45.0,2020-12-14 11:21:18.0
28561,79,1,12469,100,ACT,2020-12-14 09:13:11.0,2020-12-14 11:21:18.0
28561,147,1,12469,105,ACT,2020-12-14 09:13:11.0,2020-12-14 11:21:18.0
28563,71,1,12470,41,ACT,2020-12-14 09:13:15.0,2020-12-14 11:21:18.0
28563,315,1,12470,1,ACT,2020-12-14 09:13:15.0,2020-12-14 11:21:18.0
28576,100,1,12471,62,ACT,2020-12-14 09:21:05.0,2020-12-14 11:21:18.0
28576,141,1,12471,42,ACT,2020-12-14 09:21:05.0,2020-12-14 11:21:18.0
28578,61,1,12473,48,ACT,2020-12-14 09:21:14.0,2020-12-14 11:21:18.0
28578,73,1,12473,101,ACT,2020-12-14 09:21:14.0,2020-12-14 11:21:18.0
28581,73,1,12474,101,ACT,2020-12-14 17:05:56.0,2020-12-14 23:21:18.0
28581,155,1,12474,26,ACT,2020-12-14 17:05:56.0,2020-12-14 23:21:18.0
28582,35,1,12482,60,ACT,2020-12-15 07:51:13.0,2020-12-15 11:21:18.0
28582,90,1,12482,73,ACT,2020-12-15 07:51:13.0,2020-12-15 11:21:18.0
28585,79,1,12481,100,ACT,2020-12-15 07:53:51.0,2020-12-15 11:21:18.0
28585,147,1,12481,105,ACT,2020-12-15 07:53:51.0,2020-12-15 11:21:18.0
28588,41,1,12480,40,ACT,2020-12-15 08:04:40.0,2020-12-15 11:21:18.0
28588,71,1,12480,41,ACT,2020-12-15 08:04:40.0,2020-12-15 11:21:18.0
28591,309,1,12479,1,ACT,2020-12-15 08:45:35.0,2020-12-15 11:21:18.0
28591,310,1,12479,1,ACT,2020-12-15 08:45:35.0,2020-12-15 11:21:18.0
28593,35,1,12490,60,ACT,2020-12-16 08:05:13.0,2020-12-16 11:21:15.0
28593,90,1,12490,73,ACT,2020-12-16 08:05:13.0,2020-12-16 11:21:15.0
28594,79,1,12489,100,ACT,2020-12-16 08:07:57.0,2020-12-16 11:21:15.0
28594,146,1,12489,45,ACT,2020-12-16 08:07:57.0,2020-12-16 11:21:15.0
28594,149,1,12489,76,ACT,2020-12-16 08:07:57.0,2020-12-16 11:21:15.0
28596,79,1,12488,100,ACT,2020-12-16 08:08:00.0,2020-12-16 11:21:15.0
28596,147,1,12488,105,ACT,2020-12-16 08:08:00.0,2020-12-16 11:21:15.0
28597,309,1,12487,1,ACT,2020-12-16 08:55:25.0,2020-12-16 11:21:15.0
28597,310,1,12487,1,ACT,2020-12-16 08:55:25.0,2020-12-16 11:21:15.0
28603,79,1,12496,100,ACT,2020-12-16 17:52:07.0,2020-12-17 11:21:18.0
28603,147,1,12496,105,ACT,2020-12-16 17:52:07.0,2020-12-17 11:21:18.0
28603,150,1,12496,46,ACT,2020-12-16 17:52:07.0,2020-12-17 11:21:18.0
28606,79,1,12495,100,ACT,2020-12-17 07:55:30.0,2020-12-17 11:21:18.0
28606,147,1,12495,105,ACT,2020-12-17 07:55:30.0,2020-12-17 11:21:18.0
28600,79,1,12499,100,ACT,2020-12-17 08:02:57.0,2020-12-17 11:21:18.0
28600,147,1,12499,105,ACT,2020-12-17 08:02:57.0,2020-12-17 11:21:18.0
28600,150,1,12499,46,ACT,2020-12-17 08:02:57.0,2020-12-17 11:21:18.0
28609,309,1,12497,1,ACT,2020-12-17 08:21:30.0,2020-12-17 11:21:18.0
28609,310,1,12497,1,ACT,2020-12-17 08:21:30.0,2020-12-17 11:21:18.0
28599,41,1,12498,40,ACT,2020-12-17 09:16:00.0,2020-12-17 11:21:18.0
28599,71,1,12498,41,ACT,2020-12-17 09:16:00.0,2020-12-17 11:21:18.0
28612,309,1,12504,1,ACT,2020-12-18 07:59:18.0,2020-12-18 11:21:17.0
28615,309,1,12505,1,ACT,2020-12-18 07:59:22.0,2020-12-18 11:21:17.0
28617,79,1,12506,100,ACT,2020-12-18 07:59:25.0,2020-12-18 11:21:17.0
28617,147,1,12506,105,ACT,2020-12-18 07:59:25.0,2020-12-18 11:21:17.0
28617,150,1,12506,46,ACT,2020-12-18 07:59:25.0,2020-12-18 11:21:17.0
28618,71,1,12507,41,ACT,2020-12-18 07:59:28.0,2020-12-18 11:21:17.0
28618,315,1,12507,1,ACT,2020-12-18 07:59:28.0,2020-12-18 11:21:17.0
28623,79,1,12515,100,ACT,2020-12-18 17:15:02.0,2020-12-19 11:21:16.0
28623,146,1,12515,45,ACT,2020-12-18 17:15:02.0,2020-12-19 11:21:16.0
28623,150,1,12515,46,ACT,2020-12-18 17:15:02.0,2020-12-19 11:21:16.0
28626,309,1,12508,1,ACT,2020-12-18 17:15:11.0,2020-12-19 11:21:16.0
28630,79,1,12516,100,ACT,2020-12-18 17:15:18.0,2020-12-19 11:21:16.0
28630,146,1,12516,45,ACT,2020-12-18 17:15:18.0,2020-12-19 11:21:16.0
28630,149,1,12516,76,ACT,2020-12-18 17:15:18.0,2020-12-19 11:21:16.0
28635,309,1,12509,1,ACT,2020-12-18 17:15:34.0,2020-12-19 11:21:16.0
28635,310,1,12509,1,ACT,2020-12-18 17:15:34.0,2020-12-19 11:21:16.0
28639,79,1,12510,100,ACT,2020-12-18 17:29:05.0,2020-12-19 11:21:16.0
28639,147,1,12510,105,ACT,2020-12-18 17:29:05.0,2020-12-19 11:21:16.0
28639,153,1,12510,106,ACT,2020-12-18 17:29:05.0,2020-12-19 11:21:16.0
28642,43,1,12528,88,ACT,2020-12-21 08:43:18.0,2020-12-21 11:21:49.0
28642,71,1,12528,41,ACT,2020-12-21 08:43:18.0,2020-12-21 11:21:49.0
28642,83,1,12528,49,ACT,2020-12-21 08:43:18.0,2020-12-21 11:21:49.0
28659,71,1,12525,41,ACT,2020-12-21 08:43:45.0,2020-12-21 11:21:49.0
28659,81,1,12525,79,ACT,2020-12-21 08:43:45.0,2020-12-21 11:21:49.0
28659,83,1,12525,49,ACT,2020-12-21 08:43:45.0,2020-12-21 11:21:49.0
28710,106,1,12530,63,ACT,2020-12-21 08:55:24.0,2020-12-21 11:21:49.0
28710,141,1,12530,42,ACT,2020-12-21 08:55:24.0,2020-12-21 11:21:49.0
28707,79,1,12524,100,ACT,2020-12-21 08:59:48.0,2020-12-21 11:21:49.0
28707,147,1,12524,105,ACT,2020-12-21 08:59:48.0,2020-12-21 11:21:49.0
28674,71,1,12526,41,ACT,2020-12-21 09:00:30.0,2020-12-21 11:21:49.0
28674,315,1,12526,1,ACT,2020-12-21 09:00:30.0,2020-12-21 11:21:49.0
28690,71,1,12527,41,ACT,2020-12-21 09:00:42.0,2020-12-21 11:21:49.0
28690,315,1,12527,1,ACT,2020-12-21 09:00:42.0,2020-12-21 11:21:49.0
28627,79,1,12529,100,ACT,2020-12-21 09:01:03.0,2020-12-21 11:21:49.0
28627,147,1,12529,105,ACT,2020-12-21 09:01:03.0,2020-12-21 11:21:49.0
28711,40,1,12531,70,ACT,2020-12-21 09:25:06.0,2020-12-21 11:21:49.0
28711,71,1,12531,41,ACT,2020-12-21 09:25:06.0,2020-12-21 11:21:49.0
28717,41,1,12537,40,ACT,2020-12-22 08:12:17.0,2020-12-22 11:21:14.0
28717,71,1,12537,41,ACT,2020-12-22 08:12:17.0,2020-12-22 11:21:14.0
28719,309,1,12538,1,ACT,2020-12-22 09:11:53.0,2020-12-22 11:21:14.0
28719,310,1,12538,1,ACT,2020-12-22 09:11:53.0,2020-12-22 11:21:14.0
28714,79,1,12536,100,ACT,2020-12-22 09:12:19.0,2020-12-22 11:21:14.0
28714,147,1,12536,105,ACT,2020-12-22 09:12:19.0,2020-12-22 11:21:14.0
28723,41,1,12541,40,ACT,2020-12-23 08:02:30.0,2020-12-23 11:21:15.0
28723,71,1,12541,41,ACT,2020-12-23 08:02:30.0,2020-12-23 11:21:15.0
28720,79,1,12545,100,ACT,2020-12-23 08:44:57.0,2020-12-23 11:21:15.0
28720,146,1,12545,45,ACT,2020-12-23 08:44:57.0,2020-12-23 11:21:15.0
28720,149,1,12545,76,ACT,2020-12-23 08:44:57.0,2020-12-23 11:21:15.0
28722,79,1,12546,100,ACT,2020-12-23 08:45:02.0,2020-12-23 11:21:15.0
28722,147,1,12546,105,ACT,2020-12-23 08:45:02.0,2020-12-23 11:21:15.0
28726,309,1,12544,1,ACT,2020-12-23 08:56:22.0,2020-12-23 11:21:15.0
28726,310,1,12544,1,ACT,2020-12-23 08:56:22.0,2020-12-23 11:21:15.0
28728,79,1,12554,100,ACT,2020-12-23 18:02:18.0,2020-12-24 11:21:17.0
28728,147,1,12554,105,ACT,2020-12-23 18:02:18.0,2020-12-24 11:21:17.0
28728,149,1,12554,76,ACT,2020-12-23 18:02:18.0,2020-12-24 11:21:17.0
28729,79,1,12553,100,ACT,2020-12-23 18:02:22.0,2020-12-24 11:21:17.0
28729,147,1,12553,105,ACT,2020-12-23 18:02:22.0,2020-12-24 11:21:17.0
28729,150,1,12553,46,ACT,2020-12-23 18:02:22.0,2020-12-24 11:21:17.0
28734,309,1,12552,1,ACT,2020-12-24 08:39:28.0,2020-12-24 11:21:17.0
28731,79,1,12551,100,ACT,2020-12-24 08:41:45.0,2020-12-24 11:21:17.0
28731,147,1,12551,105,ACT,2020-12-24 08:41:45.0,2020-12-24 11:21:17.0
28735,309,1,12555,1,ACT,2020-12-24 14:36:33.0,2020-12-24 23:21:21.0
28735,310,1,12555,1,ACT,2020-12-24 14:36:33.0,2020-12-24 23:21:21.0
28741,73,1,12562,101,ACT,2020-12-25 08:50:08.0,2020-12-25 11:21:17.0
28741,155,1,12562,26,ACT,2020-12-25 08:50:08.0,2020-12-25 11:21:17.0
28744,73,1,12566,101,ACT,2020-12-25 08:50:21.0,2020-12-25 11:21:17.0
28744,155,1,12566,26,ACT,2020-12-25 08:50:21.0,2020-12-25 11:21:17.0
28749,73,1,12564,101,ACT,2020-12-25 08:50:34.0,2020-12-25 11:21:17.0
28749,155,1,12564,26,ACT,2020-12-25 08:50:34.0,2020-12-25 11:21:17.0
28738,309,1,12560,1,ACT,2020-12-25 08:59:13.0,2020-12-25 11:21:17.0
28738,310,1,12560,1,ACT,2020-12-25 08:59:13.0,2020-12-25 11:21:17.0
28747,79,1,12563,100,ACT,2020-12-25 08:59:17.0,2020-12-25 11:21:17.0
28747,147,1,12563,105,ACT,2020-12-25 08:59:17.0,2020-12-25 11:21:17.0
28747,150,1,12563,46,ACT,2020-12-25 08:59:17.0,2020-12-25 11:21:17.0
28750,43,1,12561,88,ACT,2020-12-25 08:59:21.0,2020-12-25 11:21:17.0
28750,71,1,12561,41,ACT,2020-12-25 08:59:21.0,2020-12-25 11:21:17.0
28752,309,1,12565,1,ACT,2020-12-25 09:01:00.0,2020-12-25 11:21:17.0
28755,73,1,12567,101,ACT,2020-12-25 17:41:06.0,2020-12-25 23:21:30.0
28755,155,1,12567,26,ACT,2020-12-25 17:41:06.0,2020-12-25 23:21:30.0
28762,73,1,12568,101,ACT,2020-12-25 17:42:02.0,2020-12-25 23:21:30.0
28762,155,1,12568,26,ACT,2020-12-25 17:42:02.0,2020-12-25 23:21:30.0
28756,79,1,12574,100,ACT,2020-12-25 17:46:53.0,2020-12-26 11:21:15.0
28756,146,1,12574,45,ACT,2020-12-25 17:46:53.0,2020-12-26 11:21:15.0
28756,150,1,12574,46,ACT,2020-12-25 17:46:53.0,2020-12-26 11:21:15.0
28768,73,1,12575,101,ACT,2020-12-26 06:58:44.0,2020-12-26 11:21:15.0
28768,155,1,12575,26,ACT,2020-12-26 06:58:44.0,2020-12-26 11:21:15.0
28771,73,1,12585,101,ACT,2020-12-27 20:36:49.0,2020-12-27 23:21:19.0
28771,155,1,12585,26,ACT,2020-12-27 20:36:49.0,2020-12-27 23:21:19.0
28773,71,1,12584,41,ACT,2020-12-27 20:37:38.0,2020-12-27 23:21:19.0
28773,84,1,12584,109,ACT,2020-12-27 20:37:38.0,2020-12-27 23:21:19.0
28774,35,1,12583,60,ACT,2020-12-27 20:37:47.0,2020-12-27 23:21:19.0
28774,173,1,12583,35,ACT,2020-12-27 20:37:47.0,2020-12-27 23:21:19.0
28776,309,1,12582,1,ACT,2020-12-27 20:44:18.0,2020-12-27 23:21:19.0
28759,79,1,12591,100,ACT,2020-12-28 07:40:33.0,2020-12-28 11:21:18.0
28759,147,1,12591,105,ACT,2020-12-28 07:40:33.0,2020-12-28 11:21:18.0
28779,43,1,12586,88,ACT,2020-12-28 08:56:17.0,2020-12-28 11:21:18.0
28779,71,1,12586,41,ACT,2020-12-28 08:56:17.0,2020-12-28 11:21:18.0
28779,83,1,12586,49,ACT,2020-12-28 08:56:17.0,2020-12-28 11:21:18.0
28797,71,1,12587,41,ACT,2020-12-28 09:01:19.0,2020-12-28 11:21:18.0
28797,81,1,12587,79,ACT,2020-12-28 09:01:19.0,2020-12-28 11:21:18.0
28797,83,1,12587,49,ACT,2020-12-28 09:01:19.0,2020-12-28 11:21:18.0
28813,71,1,12588,41,ACT,2020-12-28 09:08:34.0,2020-12-28 11:21:18.0
28813,315,1,12588,1,ACT,2020-12-28 09:08:34.0,2020-12-28 11:21:18.0
28827,71,1,12589,41,ACT,2020-12-28 09:09:02.0,2020-12-28 11:21:18.0
28827,315,1,12589,1,ACT,2020-12-28 09:09:02.0,2020-12-28 11:21:18.0
28846,79,1,12590,100,ACT,2020-12-28 09:10:57.0,2020-12-28 11:21:18.0
28846,147,1,12590,105,ACT,2020-12-28 09:10:57.0,2020-12-28 11:21:18.0
28849,73,1,12592,101,ACT,2020-12-28 09:11:07.0,2020-12-28 11:21:18.0
28849,155,1,12592,26,ACT,2020-12-28 09:11:07.0,2020-12-28 11:21:18.0
28842,100,1,12595,62,ACT,2020-12-28 09:11:28.0,2020-12-28 11:21:18.0
28842,141,1,12595,42,ACT,2020-12-28 09:11:28.0,2020-12-28 11:21:18.0
28843,100,1,12594,62,ACT,2020-12-28 09:12:17.0,2020-12-28 11:21:18.0
28843,141,1,12594,42,ACT,2020-12-28 09:12:17.0,2020-12-28 11:21:18.0
28777,73,1,12593,101,ACT,2020-12-28 09:23:09.0,2020-12-28 11:21:18.0
28777,155,1,12593,26,ACT,2020-12-28 09:23:09.0,2020-12-28 11:21:18.0
28851,41,1,12601,40,ACT,2020-12-29 07:45:34.0,2020-12-29 11:21:18.0
28851,71,1,12601,41,ACT,2020-12-29 07:45:34.0,2020-12-29 11:21:18.0
28852,309,1,12600,1,ACT,2020-12-29 08:34:27.0,2020-12-29 11:21:18.0
28852,310,1,12600,1,ACT,2020-12-29 08:34:27.0,2020-12-29 11:21:18.0
28855,79,1,12602,100,ACT,2020-12-29 08:34:30.0,2020-12-29 11:21:18.0
28855,147,1,12602,105,ACT,2020-12-29 08:34:30.0,2020-12-29 11:21:18.0
28857,73,1,12615,101,ACT,2020-12-30 08:11:44.0,2020-12-30 11:21:18.0
28857,155,1,12615,26,ACT,2020-12-30 08:11:44.0,2020-12-30 11:21:18.0
28858,73,1,12613,101,ACT,2020-12-30 08:11:56.0,2020-12-30 11:21:18.0
28858,155,1,12613,26,ACT,2020-12-30 08:11:56.0,2020-12-30 11:21:18.0
28860,45,1,12608,47,ACT,2020-12-30 08:12:04.0,2020-12-30 11:21:18.0
28860,117,1,12608,104,ACT,2020-12-30 08:12:04.0,2020-12-30 11:21:18.0
28861,45,1,12609,47,ACT,2020-12-30 08:12:11.0,2020-12-30 11:21:18.0
28861,117,1,12609,104,ACT,2020-12-30 08:12:11.0,2020-12-30 11:21:18.0
28863,45,1,12610,47,ACT,2020-12-30 08:12:52.0,2020-12-30 11:21:18.0
28863,117,1,12610,104,ACT,2020-12-30 08:12:52.0,2020-12-30 11:21:18.0
28866,45,1,12617,47,ACT,2020-12-30 08:14:08.0,2020-12-30 11:21:18.0
28866,117,1,12617,104,ACT,2020-12-30 08:14:08.0,2020-12-30 11:21:18.0
28869,40,1,12619,70,ACT,2020-12-30 08:14:18.0,2020-12-30 11:21:18.0
28869,71,1,12619,41,ACT,2020-12-30 08:14:18.0,2020-12-30 11:21:18.0
28872,73,1,12614,101,ACT,2020-12-30 08:19:15.0,2020-12-30 11:21:18.0
28872,155,1,12614,26,ACT,2020-12-30 08:19:15.0,2020-12-30 11:21:18.0
28875,73,1,12618,101,ACT,2020-12-30 08:19:29.0,2020-12-30 11:21:18.0
28875,155,1,12618,26,ACT,2020-12-30 08:19:29.0,2020-12-30 11:21:18.0
28876,73,1,12620,101,ACT,2020-12-30 08:19:44.0,2020-12-30 11:21:18.0
28876,155,1,12620,26,ACT,2020-12-30 08:19:44.0,2020-12-30 11:21:18.0
28879,73,1,12616,101,ACT,2020-12-30 08:19:53.0,2020-12-30 11:21:18.0
28879,155,1,12616,26,ACT,2020-12-30 08:19:53.0,2020-12-30 11:21:18.0
28882,73,1,12621,101,ACT,2020-12-30 08:20:20.0,2020-12-30 11:21:18.0
28882,94,1,12621,93,ACT,2020-12-30 08:20:20.0,2020-12-30 11:21:18.0
28884,45,1,12612,47,ACT,2020-12-30 08:20:30.0,2020-12-30 11:21:18.0
28884,115,1,12612,74,ACT,2020-12-30 08:20:30.0,2020-12-30 11:21:18.0
28885,309,1,12607,1,ACT,2020-12-30 08:21:43.0,2020-12-30 11:21:18.0
28885,310,1,12607,1,ACT,2020-12-30 08:21:43.0,2020-12-30 11:21:18.0
28888,309,1,12611,1,ACT,2020-12-30 08:36:45.0,2020-12-30 11:21:18.0
28897,73,1,12626,101,ACT,2020-12-30 18:08:05.0,2020-12-30 23:21:24.0
28897,155,1,12626,26,ACT,2020-12-30 18:08:05.0,2020-12-30 23:21:24.0
28905,73,1,12622,101,ACT,2020-12-30 18:08:15.0,2020-12-30 23:21:24.0
28905,155,1,12622,26,ACT,2020-12-30 18:08:15.0,2020-12-30 23:21:24.0
28891,61,1,12625,48,ACT,2020-12-30 18:08:22.0,2020-12-30 23:21:24.0
28891,73,1,12625,101,ACT,2020-12-30 18:08:22.0,2020-12-30 23:21:24.0
28894,39,1,12623,99,ACT,2020-12-30 18:08:28.0,2020-12-30 23:21:24.0
28894,71,1,12623,41,ACT,2020-12-30 18:08:28.0,2020-12-30 23:21:24.0
28896,61,1,12624,48,ACT,2020-12-30 18:08:35.0,2020-12-30 23:21:24.0
28896,73,1,12624,101,ACT,2020-12-30 18:08:35.0,2020-12-30 23:21:24.0
28908,79,1,12628,100,ACT,2020-12-31 07:46:11.0,2020-12-31 11:21:18.0
28908,147,1,12628,105,ACT,2020-12-31 07:46:11.0,2020-12-31 11:21:18.0
28890,309,1,12633,1,ACT,2020-12-31 07:54:26.0,2020-12-31 11:21:18.0
28890,310,1,12633,1,ACT,2020-12-31 07:54:26.0,2020-12-31 11:21:18.0
28915,309,1,12635,1,ACT,2020-12-31 16:34:23.0,2020-12-31 23:21:21.0
28915,310,1,12635,1,ACT,2020-12-31 16:34:23.0,2020-12-31 23:21:21.0
28929,44,1,12638,77,ACT,2020-12-31 17:12:30.0,2020-12-31 23:21:21.0
28929,71,1,12638,41,ACT,2020-12-31 17:12:30.0,2020-12-31 23:21:21.0
28930,40,1,12636,70,ACT,2020-12-31 17:12:50.0,2020-12-31 23:21:21.0
28930,71,1,12636,41,ACT,2020-12-31 17:12:50.0,2020-12-31 23:21:21.0
28930,84,1,12636,109,ACT,2020-12-31 17:12:50.0,2020-12-31 23:21:21.0
28932,73,1,12637,101,ACT,2020-12-31 17:16:39.0,2020-12-31 23:21:21.0
28932,155,1,12637,26,ACT,2020-12-31 17:16:39.0,2020-12-31 23:21:21.0
28918,79,1,12644,100,ACT,2021-01-01 20:51:56.0,2021-01-01 23:21:19.0
28918,146,1,12644,45,ACT,2021-01-01 20:51:56.0,2021-01-01 23:21:19.0
28918,149,1,12644,76,ACT,2021-01-01 20:51:56.0,2021-01-01 23:21:19.0
28936,73,1,12654,101,ACT,2021-01-02 07:09:22.0,2021-01-02 11:21:19.0
28936,155,1,12654,26,ACT,2021-01-02 07:09:22.0,2021-01-02 11:21:19.0
28939,71,1,12651,41,ACT,2021-01-02 07:09:33.0,2021-01-02 11:21:19.0
28939,84,1,12651,109,ACT,2021-01-02 07:09:33.0,2021-01-02 11:21:19.0
28947,61,1,12652,48,ACT,2021-01-02 07:10:43.0,2021-01-02 11:21:19.0
28947,73,1,12652,101,ACT,2021-01-02 07:10:43.0,2021-01-02 11:21:19.0
28945,73,1,12653,101,ACT,2021-01-02 07:10:54.0,2021-01-02 11:21:19.0
28945,155,1,12653,26,ACT,2021-01-02 07:10:54.0,2021-01-02 11:21:19.0
28942,309,1,12649,1,ACT,2021-01-02 07:15:08.0,2021-01-02 11:21:19.0
28950,57,1,12664,78,ACT,2021-01-03 07:57:37.0,2021-01-03 11:21:17.0
28950,138,1,12664,72,ACT,2021-01-03 07:57:37.0,2021-01-03 11:21:17.0
28953,73,1,12665,101,ACT,2021-01-03 07:57:50.0,2021-01-03 11:21:17.0
28953,155,1,12665,26,ACT,2021-01-03 07:57:50.0,2021-01-03 11:21:17.0
28956,73,1,12660,101,ACT,2021-01-03 07:58:08.0,2021-01-03 11:21:17.0
28956,155,1,12660,26,ACT,2021-01-03 07:58:08.0,2021-01-03 11:21:17.0
28933,73,1,12662,101,ACT,2021-01-03 08:00:30.0,2021-01-03 11:21:17.0
28933,155,1,12662,26,ACT,2021-01-03 08:00:30.0,2021-01-03 11:21:17.0
28957,73,1,12663,101,ACT,2021-01-03 08:05:52.0,2021-01-03 11:21:17.0
28957,155,1,12663,26,ACT,2021-01-03 08:05:52.0,2021-01-03 11:21:17.0
28959,61,1,12669,48,ACT,2021-01-04 07:47:44.0,2021-01-04 11:21:17.0
28959,73,1,12669,101,ACT,2021-01-04 07:47:44.0,2021-01-04 11:21:17.0
28962,57,1,12666,78,ACT,2021-01-04 07:47:52.0,2021-01-04 11:21:17.0
28962,138,1,12666,72,ACT,2021-01-04 07:47:52.0,2021-01-04 11:21:17.0
28963,73,1,12680,101,ACT,2021-01-04 07:48:01.0,2021-01-04 11:21:17.0
28963,155,1,12680,26,ACT,2021-01-04 07:48:01.0,2021-01-04 11:21:17.0
28965,56,1,12667,107,ACT,2021-01-04 07:48:08.0,2021-01-04 11:21:17.0
28965,57,1,12667,78,ACT,2021-01-04 07:48:08.0,2021-01-04 11:21:17.0
28965,138,1,12667,72,ACT,2021-01-04 07:48:08.0,2021-01-04 11:21:17.0
28968,45,1,12676,47,ACT,2021-01-04 07:48:16.0,2021-01-04 11:21:17.0
28968,117,1,12676,104,ACT,2021-01-04 07:48:16.0,2021-01-04 11:21:17.0
28969,73,1,12679,101,ACT,2021-01-04 07:48:24.0,2021-01-04 11:21:17.0
28969,155,1,12679,26,ACT,2021-01-04 07:48:24.0,2021-01-04 11:21:17.0
28972,61,1,12681,48,ACT,2021-01-04 07:48:30.0,2021-01-04 11:21:17.0
28972,73,1,12681,101,ACT,2021-01-04 07:48:30.0,2021-01-04 11:21:17.0
28972,155,1,12681,26,ACT,2021-01-04 07:48:30.0,2021-01-04 11:21:17.0
28974,45,1,12668,47,ACT,2021-01-04 07:48:40.0,2021-01-04 11:21:17.0
28974,117,1,12668,104,ACT,2021-01-04 07:48:40.0,2021-01-04 11:21:17.0
28977,73,1,12682,101,ACT,2021-01-04 07:48:48.0,2021-01-04 11:21:17.0
28977,94,1,12682,93,ACT,2021-01-04 07:48:48.0,2021-01-04 11:21:17.0
28980,73,1,12678,101,ACT,2021-01-04 07:48:54.0,2021-01-04 11:21:17.0
28980,155,1,12678,26,ACT,2021-01-04 07:48:54.0,2021-01-04 11:21:17.0
28983,43,1,12671,88,ACT,2021-01-04 08:45:30.0,2021-01-04 11:21:17.0
28983,71,1,12671,41,ACT,2021-01-04 08:45:30.0,2021-01-04 11:21:17.0
28983,83,1,12671,49,ACT,2021-01-04 08:45:30.0,2021-01-04 11:21:17.0
28996,71,1,12672,41,ACT,2021-01-04 08:49:19.0,2021-01-04 11:21:17.0
28996,81,1,12672,79,ACT,2021-01-04 08:49:19.0,2021-01-04 11:21:17.0
28996,83,1,12672,49,ACT,2021-01-04 08:49:19.0,2021-01-04 11:21:17.0
28921,79,1,12677,100,ACT,2021-01-04 09:09:17.0,2021-01-04 11:21:17.0
28921,147,1,12677,105,ACT,2021-01-04 09:09:17.0,2021-01-04 11:21:17.0
28927,79,1,12675,100,ACT,2021-01-04 09:09:21.0,2021-01-04 11:21:17.0
28927,147,1,12675,105,ACT,2021-01-04 09:09:21.0,2021-01-04 11:21:17.0
28927,150,1,12675,46,ACT,2021-01-04 09:09:21.0,2021-01-04 11:21:17.0
29010,71,1,12670,41,ACT,2021-01-04 09:10:14.0,2021-01-04 11:21:17.0
29010,315,1,12670,1,ACT,2021-01-04 09:10:14.0,2021-01-04 11:21:17.0
29028,71,1,12673,41,ACT,2021-01-04 09:10:18.0,2021-01-04 11:21:17.0
29028,315,1,12673,1,ACT,2021-01-04 09:10:18.0,2021-01-04 11:21:17.0
29037,79,1,12674,100,ACT,2021-01-04 09:11:05.0,2021-01-04 11:21:17.0
29037,147,1,12674,105,ACT,2021-01-04 09:11:05.0,2021-01-04 11:21:17.0
24366,309,1,10520,1,ACT,2021-01-04 09:20:07.0,2021-01-04 11:21:17.0
24366,310,1,10520,1,ACT,2021-01-04 09:20:07.0,2021-01-04 11:21:17.0
24446,309,1,10560,1,ACT,2021-01-04 09:20:32.0,2021-01-04 11:21:17.0
24446,310,1,10560,1,ACT,2021-01-04 09:20:32.0,2021-01-04 11:21:17.0
24959,309,1,10810,1,ACT,2021-01-04 09:20:53.0,2021-01-04 11:21:17.0
24959,310,1,10810,1,ACT,2021-01-04 09:20:53.0,2021-01-04 11:21:17.0
24209,309,1,10442,1,ACT,2021-01-04 09:21:13.0,2021-01-04 11:21:17.0
24209,310,1,10442,1,ACT,2021-01-04 09:21:13.0,2021-01-04 11:21:17.0
24758,309,1,10710,1,ACT,2021-01-04 09:21:31.0,2021-01-04 11:21:17.0
24758,310,1,10710,1,ACT,2021-01-04 09:21:31.0,2021-01-04 11:21:17.0
25065,309,1,10860,1,ACT,2021-01-04 09:21:47.0,2021-01-04 11:21:17.0
25065,310,1,10860,1,ACT,2021-01-04 09:21:47.0,2021-01-04 11:21:17.0
24568,309,1,10620,1,ACT,2021-01-04 09:21:58.0,2021-01-04 11:21:17.0
24568,310,1,10620,1,ACT,2021-01-04 09:21:58.0,2021-01-04 11:21:17.0
29044,100,1,12690,62,ACT,2021-01-04 15:39:31.0,2021-01-04 23:21:17.0
29044,141,1,12690,42,ACT,2021-01-04 15:39:31.0,2021-01-04 23:21:17.0
29046,100,1,12684,62,ACT,2021-01-04 15:39:37.0,2021-01-04 23:21:17.0
29046,141,1,12684,42,ACT,2021-01-04 15:39:37.0,2021-01-04 23:21:17.0
29047,100,1,12693,62,ACT,2021-01-04 15:39:42.0,2021-01-04 23:21:17.0
29047,141,1,12693,42,ACT,2021-01-04 15:39:42.0,2021-01-04 23:21:17.0
29050,100,1,12692,62,ACT,2021-01-04 15:39:48.0,2021-01-04 23:21:17.0
29050,141,1,12692,42,ACT,2021-01-04 15:39:48.0,2021-01-04 23:21:17.0
29053,100,1,12683,62,ACT,2021-01-04 15:39:52.0,2021-01-04 23:21:17.0
