publishing_house_dim.publishing_house_key,publishing_house_dim.publishing_house_id,publishing_house_dim.publishing_house_name,publishing_house_dim.publishing_house_addr,publishing_house_dim.publishing_house_website,publishing_house_dim.ordering,publishing_house_dim.status,publishing_house_dim.created_time,publishing_house_dim.created_by,publishing_house_dim.updated_time,publishing_house_dim.updated_by,publishing_house_dim.cmc_id,publishing_house_dim.valid_from,publishing_house_dim.valid_to,publishing_house_dim.version,publishing_house_dim.current,publishing_house_dim.last_mofidied
209,437,Thịnh Thế Kiều Y_盛世娇医,N/A,N/A,0,ACT,2019-09-12 16:43:20.0,214,2019-09-12 16:43:20.0,214,437,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
210,440,Phòng cấp cứu_急诊风云,N/A,N/A,0,ACT,2019-09-13 11:19:49.0,214,2019-09-13 11:19:49.0,214,440,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
211,441,Lys_FLC,N/A,N/A,0,ACT,2019-09-13 11:20:09.0,214,2020-07-02 11:05:54.0,214,441,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
212,443, Thiên Chi Phẩm_FLC,N/A,N/A,0,ACT,2019-09-30 16:42:32.0,214,2019-09-30 16:42:32.0,214,443,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
213,446,Hắc thiên kim_ 黑千金,N/A,N/A,0,ACT,2019-09-30 16:43:16.0,214,2019-09-30 16:43:16.0,214,446,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
214,448,Green_FLC,N/A,N/A,0,ACT,2019-10-04 18:55:35.0,214,2019-10-04 18:55:35.0,214,448,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
215,449,Nhà cung cấp cẩu lương_ 狗粮供应商,N/A,N/A,0,ACT,2019-10-04 18:57:10.0,214,2019-10-04 18:57:10.0,214,449,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
216,452,Thu Thanh Ân_FLC,N/A,N/A,0,ACT,2019-10-09 15:13:03.0,214,2019-10-09 15:13:03.0,214,452,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
217,454,LoD_San_FLC,N/A,N/A,0,ACT,2019-10-15 11:06:27.0,214,2019-10-15 11:08:39.0,214,454,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
218,455,Ngoạn chủ_玩主,N/A,N/A,0,ACT,2019-10-15 11:07:32.0,214,2019-10-15 11:07:32.0,214,455,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
219,458,Zenbooks,N/A,N/A,0,ACT,2019-10-25 09:08:24.0,214,2019-10-25 09:12:09.0,214,458,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
220,461,Vương Hằng_FLC,N/A,N/A,0,ACT,2019-11-01 14:53:55.0,214,2019-11-01 14:53:55.0,214,461,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
221,463,Nông viên tự cẩm_农园似锦,N/A,N/A,0,ACT,2019-11-01 14:55:22.0,214,2019-11-01 14:55:22.0,214,463,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
222,465,Nữ Quyền_FLC,N/A,N/A,0,ACT,2019-11-01 17:50:49.0,214,2019-11-01 17:50:49.0,214,465,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
223,468,Ổ đàn bà_ 女人坞,N/A,N/A,0,ACT,2019-11-01 17:53:47.0,214,2019-11-01 17:53:47.0,214,468,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
224,469,Thú Lạ_Thịnh thế_FLC,N/A,N/A,0,ACT,2019-11-04 08:21:17.0,214,2019-11-04 08:21:17.0,214,469,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
225,471,Kế Phong_FLC,N/A,N/A,0,ACT,2019-11-06 00:16:27.0,214,2019-11-06 00:16:27.0,214,471,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
226,472,Cẩm đường quy yến_锦堂归燕,N/A,N/A,0,ACT,2019-11-06 00:17:02.0,214,2019-11-06 00:17:02.0,214,472,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
227,474,Trà Đào Mật Ong_FLC,N/A,N/A,0,ACT,2019-11-12 17:42:26.0,214,2019-11-12 17:42:26.0,214,474,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
228,476,Tiểu thư hầu phủ_侯门嫡女如珠似宝,N/A,N/A,0,ACT,2019-11-12 17:44:09.0,214,2019-11-12 17:44:09.0,214,476,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
229,478,"Ấm áp có em, ngọt ngào có anh_余生有你甜又暖",N/A,N/A,0,ACT,2019-11-15 09:40:14.0,214,2019-11-15 09:40:14.0,214,478,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
230,480,Chuyện tình Học viện Tinh tế_星纪元恋爱学院,N/A,N/A,0,ACT,2019-11-25 08:24:03.0,214,2019-11-25 08:24:03.0,214,480,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
231,481,COMMUNICATION ASIA,N/A,N/A,0,ACT,2019-12-03 14:58:23.0,214,2019-12-03 14:58:23.0,214,481,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
232,483, Nhiếp huyết ngọc - Kỳ án đời Đường_ 唐宫奇案之血玉韘,N/A,N/A,0,ACT,2019-12-11 10:02:16.0,214,2019-12-11 18:28:33.0,214,483,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
233,485,Vi Vi_FLC,N/A,N/A,0,ACT,2019-12-11 10:06:43.0,214,2019-12-11 18:26:16.0,214,485,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
234,487,Bà Ná Na_FLC,N/A,N/A,0,ACT,2019-12-11 10:47:46.0,214,2019-12-11 10:47:46.0,214,487,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
235,489,Sư huynh luôn muốn nở hoa_师兄总是要开花,N/A,N/A,0,ACT,2019-12-11 10:49:29.0,214,2019-12-11 10:49:29.0,214,489,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
236,492,Tiếng nói tử thi 1_尸案调查科 系列,N/A,N/A,0,ACT,2019-12-13 10:39:20.0,214,2020-02-20 16:11:21.0,214,492,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
237,494,Sputnik,N/A,N/A,0,ACT,2019-12-16 10:04:56.0,214,2019-12-16 10:04:56.0,214,494,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
238,495,Tình yêu là lời nói dối của anh 恋爱是你的谎言,N/A,N/A,0,ACT,2020-01-02 15:47:57.0,214,2020-01-02 15:47:57.0,214,495,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
239,496,Viên lão quái kỳ án_异侦实录,N/A,N/A,0,ACT,2020-01-03 07:59:40.0,214,2020-01-03 07:59:40.0,214,496,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
240,497,Tiệm vịt giang hồ_我们只做正经鸭子,N/A,N/A,0,ACT,2020-01-03 15:35:42.0,214,2020-01-03 15:35:42.0,214,497,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
241,498,Đông Phương thần thám_东方神探九录,N/A,N/A,0,ACT,2020-01-06 08:16:23.0,214,2020-01-06 08:16:23.0,214,498,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
242,501,Người dấu yêu_暖婚甜入骨,N/A,N/A,0,ACT,2020-02-04 08:21:27.0,214,2020-02-04 08:21:27.0,214,501,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
243,504,5CE_FLC_NDY,N/A,N/A,0,ACT,2020-02-04 10:10:31.0,214,2020-02-04 10:13:32.0,214,504,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
244,508,Hoàng hậu muốn hành thích vua_皇后她每天都想弑君,N/A,N/A,0,ACT,2020-02-05 16:57:12.0,214,2020-02-05 16:57:12.0,214,508,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
245,511,GREEN_HHMHTV_FLC,N/A,N/A,0,ACT,2020-02-05 16:59:04.0,214,2020-02-05 16:59:04.0,214,511,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
246,513,Xuyên nhanh: Nhiêm vụ Ái Hồn_快穿之男神跟着炮灰跑,N/A,N/A,0,ACT,2020-02-07 10:02:54.0,214,2020-02-07 10:25:57.0,214,513,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
247,515,Người trong mộng_噩梦攻略,N/A,N/A,0,ACT,2020-02-10 09:35:17.0,214,2020-02-10 09:35:17.0,214,515,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
248,517,Hệ thống lựa chọn oái oăm_中二少女的脑内选项,N/A,N/A,0,ACT,2020-02-11 19:42:42.0,214,2020-02-11 19:42:42.0,214,517,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
249,518,Suy luận thứ 6_第六种推理,N/A,N/A,0,ACT,2020-02-13 08:20:02.0,214,2020-02-13 08:20:02.0,214,518,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
250,521,Ánh Hoa_FLC,N/A,N/A,0,ACT,2020-02-13 08:21:14.0,214,2020-02-13 09:26:22.0,214,521,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
251,523,Tiếng nói tử thi 2_尸案调查科2：重案捕手,N/A,N/A,0,ACT,2020-02-18 17:30:16.0,214,2020-02-20 16:26:51.0,214,523,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
252,526,Tiểu Mễ_TNTT_FLC,N/A,N/A,0,ACT,2020-02-18 17:31:34.0,214,2020-05-07 10:06:42.0,214,526,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
253,529,Đặc công Marvel_某美漫的特工,N/A,N/A,0,ACT,2020-02-24 09:18:49.0,214,2020-02-26 10:11:59.0,214,529,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
254,530,Nhà hàng dị giới của ông bố bỉm sữa_奶爸的异界餐厅,N/A,N/A,0,ACT,2020-02-24 09:19:35.0,214,2020-02-26 10:12:04.0,214,530,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
255,532,Chicago 1990_芝加哥1990,N/A,N/A,0,ACT,2020-02-24 09:20:31.0,214,2020-02-26 10:12:09.0,214,532,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
256,534,Hotboy ác ma: Ăn sạch cô bé ngọt ngào_恶魔校草：一口吃掉小甜心,N/A,N/A,0,ACT,2020-02-24 09:21:41.0,214,2020-02-26 10:12:14.0,214,534,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
257,537,Đồ đệ nhà ta lại tèo rồi_我家徒弟又挂了,N/A,N/A,0,ACT,2020-02-24 09:22:27.0,214,2020-02-26 10:12:20.0,214,537,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
258,538,Thái Cổ Thần Vương_太古神王,N/A,N/A,0,ACT,2020-02-24 09:42:45.0,214,2020-02-26 10:12:24.0,214,538,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
259,540,Tử Hồng Miên_Điệp viên_FLC,N/A,N/A,0,ACT,2020-02-24 17:09:54.0,214,2020-02-24 17:09:54.0,214,540,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
260,543,Hung trạch hỉ sự_凶宅喜事,N/A,N/A,0,ACT,2020-03-09 17:05:57.0,214,2020-03-09 17:05:57.0,214,543,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
261,546,Maris Ciara_FLC,N/A,N/A,0,ACT,2020-03-10 18:01:14.0,214,2020-03-10 18:01:14.0,214,546,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
262,547,Người Hùng Son Môi_口红侠,N/A,N/A,0,ACT,2020-03-10 18:02:33.0,214,2020-03-10 18:02:33.0,214,547,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
263,550,Đông Túy Hạ Hàm_警官的中二病女友,N/A,N/A,0,ACT,2020-03-13 15:55:46.0,214,2020-03-13 15:55:46.0,214,550,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
264,556,Truy tìm bóng đêm_黑月追迹者,N/A,N/A,0,ACT,2020-03-24 08:07:14.0,214,2020-03-24 08:07:14.0,214,556,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
265,558,Nếu có thể làm lại lần nữa_如果可以想重来一次,N/A,N/A,0,ACT,2020-03-30 16:15:58.0,214,2020-03-30 16:15:58.0,214,558,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
266,559,Thành Nam sóng gió chưa tan_城南萧萧风未晚,N/A,N/A,0,ACT,2020-03-31 00:23:16.0,214,2020-03-31 00:23:16.0,214,559,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
267,561,GREEN_TNSGCT_FLC,N/A,N/A,0,ACT,2020-03-31 00:35:23.0,214,2020-03-31 00:35:23.0,214,561,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
268,564,Phương trình thanh xuân chờ giải_ 求解青春方程式,N/A,N/A,0,ACT,2020-03-31 14:33:06.0,214,2020-03-31 14:33:06.0,214,564,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
269,567,Vương Hằng_CODEVC_FLC,N/A,N/A,0,ACT,2020-04-02 12:09:54.0,214,2020-06-22 10:12:17.0,214,567,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
270,570,Chị ơi đưa em về cùng_ 姐姐带我回家吧,N/A,N/A,0,ACT,2020-04-02 12:11:09.0,214,2020-04-02 12:11:09.0,214,570,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
271,571,Phương Đặng_FLC,N/A,N/A,0,ACT,2020-04-05 00:00:58.0,214,2020-04-05 00:00:58.0,214,571,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
272,574,Muzhiyd,N/A,N/A,0,ACT,2020-04-05 00:03:45.0,214,2020-04-05 00:03:45.0,214,574,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
273,577,Kết hôn âm dương_冥媒正娶,N/A,N/A,0,ACT,2020-04-05 00:04:32.0,214,2020-04-05 00:04:43.0,214,577,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
274,579,5CE_FLC_CYME,N/A,N/A,0,ACT,2020-04-05 15:03:47.0,214,2020-04-05 15:03:47.0,214,579,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
275,582,Chỉ yêu mình em_ 世界很大我只爱你,N/A,N/A,0,ACT,2020-04-05 15:08:55.0,214,2020-04-05 15:11:08.0,214,582,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
276,583,Bối  Nguyệt Nha_NCTLLLN,N/A,N/A,0,ACT,2020-04-07 16:54:30.0,214,2020-04-07 16:54:30.0,214,583,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
277,586,Thiên hậu trở về,N/A,N/A,0,ACT,2020-04-08 08:47:36.0,214,2020-04-08 08:47:36.0,214,586,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
278,588,Hỏa Liên Tâm_FLC,N/A,N/A,0,ACT,2020-04-09 15:28:29.0,214,2020-04-09 15:28:29.0,214,588,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
279,589,Thoát xác_脱壳之后,N/A,N/A,0,ACT,2020-04-09 15:36:27.0,214,2020-04-09 15:53:29.0,214,589,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
280,591,Thích Ăn Kẹo_FLC,N/A,N/A,0,ACT,2020-04-11 00:14:54.0,214,2020-04-11 00:14:54.0,214,591,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
281,594,Tử Hồng Miên_LMTT_FLC,N/A,N/A,0,ACT,2020-04-11 23:23:23.0,214,2020-04-11 23:24:40.0,214,594,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
282,597,Lưu manh thần thám_痞子神探,N/A,N/A,0,ACT,2020-04-11 23:24:10.0,214,2020-04-11 23:24:10.0,214,597,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
283,600,Anh đến cùng ánh sao trời_他来时有星光,N/A,N/A,0,ACT,2020-04-20 15:18:25.0,214,2020-04-20 15:31:33.0,214,600,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
284,603,Mẹ Cherry_ADCAST_FLC,N/A,N/A,0,ACT,2020-04-20 15:24:13.0,214,2020-04-20 15:32:08.0,214,603,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
285,604,Hệ thống nhà ma_我有一座冒险屋,N/A,N/A,0,ACT,2020-04-20 17:34:43.0,214,2020-04-20 17:34:43.0,214,604,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
286,607,Fulybook_HTNM_FLC,N/A,N/A,0,ACT,2020-04-20 17:42:02.0,214,2020-07-02 10:50:10.0,214,607,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
287,610,Harley_FLC_PTTX,N/A,N/A,0,ACT,2020-04-21 12:55:23.0,214,2020-04-21 12:55:23.0,214,610,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
288,613,Legendary_FLC_SHLMNH,N/A,N/A,0,ACT,2020-04-21 13:04:48.0,214,2020-04-21 13:05:07.0,214,613,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
289,615,Legendary_FLC_BGTLM,N/A,N/A,0,ACT,2020-04-21 13:05:01.0,214,2020-04-21 13:05:01.0,214,615,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
290,616,Legendary_FLC_TVGH,N/A,N/A,0,ACT,2020-04-21 13:05:25.0,214,2020-04-21 13:05:25.0,214,616,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
291,618,Beijing kinging holdings limited,N/A,N/A,0,ACT,2020-04-21 15:11:59.0,214,2020-08-03 11:17:00.0,214,618,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
292,621,Chuối Gỗ_FLC,N/A,N/A,0,ACT,2020-04-21 15:12:47.0,214,2020-04-21 15:12:47.0,214,621,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
293,622,Hoàng Hà phục yêu truyện_黄河伏妖传,N/A,N/A,0,ACT,2020-04-21 15:14:09.0,214,2020-04-21 15:14:09.0,214,622,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
294,624,Hành tẩu âm dương_行走阴阳,N/A,N/A,0,ACT,2020-04-22 13:39:54.0,214,2020-04-22 13:39:54.0,214,624,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
295,625,Thiếu niên tóc xanh mềm_那少年的发丝又软又卷,N/A,N/A,0,ACT,2020-04-24 16:55:38.0,214,2020-04-24 16:55:38.0,214,625,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
296,627,Chanh Leo_FLC_TNTXM,N/A,N/A,0,ACT,2020-04-24 16:56:07.0,214,2020-04-24 16:56:07.0,214,627,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
297,628,Ta là miêu đại vương_我是猫大王,N/A,N/A,0,ACT,2020-04-24 17:00:43.0,214,2020-04-24 17:00:43.0,214,628,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:55.0
1,0,N/A,N/A,N/A,0,N/A,2016-05-06 10:55:15.0,0,NULL,0,0,2014-01-01 00:00:00.0,2020-12-30 00:00:00.0,1,1,2016-06-03 15:20:13.0
2,8,Sunflower Books,N/A,N/A,0,ACT,2015-09-19 11:42:53.0,214,2018-11-02 09:53:29.0,214,8,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-11-02 11:21:15.0
3,14,Alphabooks,N/A,N/A,0,ACT,2015-09-28 10:18:12.0,214,2018-11-02 09:41:46.0,214,14,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-11-02 11:21:15.0
4,20,Quảng Văn,N/A,N/A,0,ACT,2015-10-16 11:01:21.0,214,2018-11-02 09:42:11.0,214,20,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-11-02 11:21:15.0
5,28,Khai Tâm,N/A,N/A,0,ACT,2015-11-02 14:12:12.0,214,2018-11-02 09:43:00.0,214,28,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-11-02 11:21:15.0
6,35,NXB Văn Học,N/A,N/A,0,ACT,2015-11-02 14:13:44.0,214,2018-11-02 09:43:14.0,214,35,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-11-02 11:21:15.0
7,43,NXB Văn Hóa - Văn Nghệ,N/A,N/A,0,ACT,2015-11-02 16:25:49.0,214,2018-11-02 09:45:32.0,214,43,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:54.0
8,58,Người Trẻ Việt,N/A,N/A,0,ACT,2015-11-02 16:26:54.0,214,2018-11-02 09:46:41.0,214,58,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:54.0
9,61,Phương Đông,N/A,N/A,0,ACT,2015-12-03 11:17:39.0,214,2018-11-02 09:47:27.0,214,61,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:54.0
10,4,Thái Hà,N/A,N/A,0,ACT,2015-09-17 10:50:45.0,214,2018-11-02 09:53:25.0,214,4,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-11-02 11:21:15.0
11,12,Bách Việt,N/A,N/A,0,ACT,2015-09-26 11:03:19.0,214,2018-11-02 09:53:38.0,214,12,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-11-02 11:21:15.0
12,18,Phương Nam,N/A,N/A,0,ACT,2015-10-16 11:01:10.0,214,2018-11-02 09:41:55.0,214,18,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-11-02 11:21:15.0
13,25,Hương Giang,N/A,N/A,0,ACT,2015-11-02 14:10:42.0,214,2018-11-02 09:42:47.0,214,25,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-11-02 11:21:15.0
14,32,Bắc Hà,N/A,N/A,0,ACT,2015-11-02 14:13:08.0,214,2018-11-02 09:49:36.0,214,32,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-11-02 11:21:15.0
15,40,Waka,N/A,N/A,0,ACT,2015-11-02 14:41:29.0,214,2018-11-02 09:45:22.0,214,40,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:54.0
16,47,Ngòi Bút Việt,N/A,N/A,0,ACT,2015-11-02 16:26:08.0,214,2018-11-02 09:45:42.0,214,47,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:54.0
17,60,NXB Giao Thông Vận Tải,N/A,N/A,0,ACT,2015-11-21 08:57:21.0,214,2018-11-02 09:47:22.0,214,60,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:54.0
18,2,Cẩm Phong,N/A,N/A,0,ACT,2015-09-05 10:10:27.0,214,2018-11-02 09:53:21.0,214,2,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:54.0
19,10,Đinh Tị,N/A,N/A,0,ACT,2015-09-26 09:50:42.0,214,2018-11-02 09:53:33.0,214,10,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-11-02 11:21:15.0
20,16,Minh Long,N/A,N/A,0,ACT,2015-10-15 14:32:51.0,214,2018-11-02 09:41:50.0,214,16,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-11-02 11:21:15.0
21,21,Chibooks,N/A,N/A,0,ACT,2015-11-02 09:05:39.0,214,2018-11-02 09:42:15.0,214,21,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-11-02 11:21:15.0
22,29,Phú Hà,N/A,N/A,0,ACT,2015-11-02 14:12:45.0,214,2018-11-02 09:49:32.0,214,29,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-11-02 11:21:15.0
23,38,Đang Cập Nhật,N/A,N/A,0,ACT,2015-11-02 14:39:20.0,214,2018-11-02 09:50:24.0,214,38,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:54.0
24,46,Skybooks,N/A,N/A,0,ACT,2015-11-02 16:25:58.0,214,2018-11-02 09:45:36.0,214,46,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:54.0
25,59,Trí Việt,N/A,N/A,0,ACT,2015-11-09 14:10:56.0,214,2018-11-02 09:46:46.0,214,59,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:54.0
